date,open_prc,high_prc,low_prc,close_prc,base_prc,volume
2014-09-15,1207000,1208000,1196000,1200000,1201000,143230
2014-09-16,1208000,1215000,1201000,1206000,1200000,141848
2014-09-17,1207000,1226000,1207000,1226000,1206000,150915
2014-09-18,1230000,1230000,1204000,1210000,1226000,189535
2014-09-19,1223000,1223000,1206000,1210000,1210000,268701
2014-09-22,1204000,1204000,1180000,1188000,1210000,320442
2014-09-23,1178000,1185000,1161000,1161000,1188000,390828
2014-09-24,1152000,1161000,1141000,1150000,1161000,315784
2014-09-25,1162000,1166000,1147000,1156000,1150000,388290
2014-09-26,1152000,1185000,1148000,1185000,1156000,248271
2014-09-29,1193000,1200000,1170000,1195000,1185000,188020
2014-09-30,1185000,1188000,1165000,1184000,1195000,247586
2014-10-01,1174000,1183000,1156000,1156000,1184000,238596
2014-10-02,1165000,1165000,1141000,1141000,1156000,254655
2014-10-06,1145000,1156000,1138000,1151000,1141000,425058
2014-10-07,1162000,1186000,1162000,1162000,1151000,202983
2014-10-08,1142000,1151000,1124000,1130000,1162000,294411
2014-10-10,1100000,1114000,1099000,1105000,1130000,436749
2014-10-13,1082000,1127000,1078000,1108000,1105000,226895
2014-10-14,1127000,1146000,1120000,1127000,1108000,331451
2014-10-15,1128000,1145000,1120000,1125000,1127000,282872
2014-10-16,1116000,1121000,1104000,1115000,1125000,302966
2014-10-17,1106000,1115000,1087000,1089000,1115000,325635
2014-10-20,1115000,1117000,1101000,1106000,1089000,189535
2014-10-21,1094000,1100000,1081000,1083000,1106000,235321
2014-10-22,1097000,1104000,1090000,1104000,1083000,222554
2014-10-23,1113000,1113000,1090000,1094000,1104000,170118
2014-10-24,1103000,1112000,1092000,1112000,1094000,167569
2014-10-27,1101000,1111000,1087000,1095000,1112000,167772
2014-10-28,1090000,1100000,1086000,1091000,1095000,124877
2014-10-29,1100000,1130000,1090000,1130000,1091000,274522
2014-10-30,1129000,1183000,1115000,1181000,1130000,491339
2014-10-31,1198000,1250000,1185000,1244000,1181000,772463
2014-11-03,1250000,1252000,1216000,1235000,1244000,269516
2014-11-04,1219000,1242000,1205000,1217000,1235000,260006
2014-11-05,1215000,1225000,1194000,1202000,1217000,203243
2014-11-06,1198000,1210000,1193000,1204000,1202000,171403
2014-11-07,1218000,1218000,1195000,1206000,1204000,120604
2014-11-10,1226000,1269000,1222000,1268000,1206000,384058
2014-11-11,1255000,1261000,1227000,1231000,1268000,242828
2014-11-12,1231000,1234000,1219000,1230000,1231000,181592
2014-11-13,1228000,1232000,1199000,1200000,1230000,230943
2014-11-14,1201000,1201000,1180000,1194000,1200000,212435
2014-11-17,1190000,1220000,1182000,1205000,1194000,193879
2014-11-18,1220000,1227000,1215000,1220000,1205000,215094
2014-11-19,1238000,1238000,1212000,1218000,1220000,250055
2014-11-20,1206000,1220000,1206000,1210000,1218000,200483
2014-11-21,1219000,1226000,1217000,1223000,1210000,246727
2014-11-24,1247000,1248000,1210000,1220000,1223000,205686
2014-11-25,1224000,1224000,1190000,1190000,1220000,356221
2014-11-26,1190000,1211000,1182000,1201000,1190000,245758
2014-11-27,1273000,1301000,1264000,1264000,1201000,887556
2014-11-28,1295000,1296000,1274000,1287000,1264000,196891
2014-12-01,1294000,1298000,1287000,1295000,1287000,257337
2014-12-02,1295000,1295000,1266000,1295000,1295000,184454
2014-12-03,1300000,1301000,1295000,1298000,1295000,194710
2014-12-04,1302000,1303000,1298000,1300000,1298000,177427
2014-12-05,1314000,1314000,1300000,1302000,1300000,112756
2014-12-08,1303000,1321000,1302000,1319000,1302000,158331
2014-12-09,1319000,1357000,1319000,1349000,1319000,271062
2014-12-10,1346000,1346000,1317000,1317000,1349000,319556
2014-12-11,1317000,1319000,1294000,1305000,1317000,409817
2014-12-12,1303000,1304000,1274000,1286000,1305000,287945
2014-12-15,1280000,1280000,1260000,1273000,1286000,286759
2014-12-16,1270000,1289000,1268000,1279000,1273000,257895
2014-12-17,1279000,1283000,1253000,1266000,1279000,261773
2014-12-18,1266000,1279000,1252000,1266000,1266000,236165
2014-12-19,1294000,1328000,1287000,1328000,1266000,367130
2014-12-22,1345000,1347000,1318000,1345000,1328000,358877
2014-12-23,1346000,1349000,1337000,1339000,1345000,219527
2014-12-24,1339000,1343000,1339000,1343000,1339000,125140
2014-12-26,1343000,1355000,1343000,1352000,1343000,229762
2014-12-29,1345000,1347000,1329000,1329000,1352000,192749
2014-12-30,1330000,1335000,1321000,1327000,1329000,212982
2015-01-02,1340000,1340000,1327000,1330000,1327000,175499
2015-01-05,1336000,1336000,1313000,1333000,1330000,202790
2015-01-06,1315000,1317000,1288000,1295000,1333000,304710
2015-01-07,1294000,1311000,1282000,1307000,1295000,286455
2015-01-08,1339000,1339000,1310000,1314000,1307000,289552
2015-01-09,1314000,1322000,1314000,1314000,1314000,186248
2015-01-12,1313000,1319000,1301000,1316000,1314000,166508
2015-01-13,1314000,1340000,1300000,1339000,1316000,245868
2015-01-14,1339000,1355000,1335000,1345000,1339000,286645
2015-01-15,1345000,1349000,1329000,1334000,1345000,282078
2015-01-16,1334000,1334000,1313000,1316000,1334000,271370
2015-01-19,1329000,1349000,1320000,1343000,1316000,133459
2015-01-20,1350000,1372000,1345000,1372000,1343000,265561
2015-01-21,1367000,1395000,1360000,1395000,1372000,332253
2015-01-22,1398000,1399000,1378000,1378000,1395000,359154
2015-01-23,1400000,1400000,1377000,1386000,1378000,257175
2015-01-26,1375000,1395000,1364000,1389000,1386000,203070
2015-01-27,1375000,1400000,1374000,1400000,1389000,199144
2015-01-28,1386000,1390000,1374000,1378000,1400000,216630
2015-01-29,1368000,1395000,1357000,1360000,1378000,274045
2015-01-30,1360000,1377000,1360000,1365000,1360000,322200
2015-02-02,1365000,1377000,1356000,1368000,1365000,210420
2015-02-03,1380000,1380000,1359000,1366000,1368000,113088
2015-02-04,1375000,1381000,1359000,1359000,1366000,186578
2015-02-05,1359000,1369000,1346000,1358000,1359000,135408
2015-02-06,1346000,1374000,1336000,1372000,1358000,160101
2015-02-09,1360000,1399000,1357000,1395000,1372000,173870
2015-02-10,1400000,1400000,1377000,1378000,1395000,130387
2015-02-11,1374000,1374000,1354000,1355000,1378000,199476
2015-02-12,1340000,1358000,1331000,1344000,1355000,214964
2015-02-13,1360000,1361000,1345000,1361000,1344000,130458
2015-02-16,1368000,1374000,1361000,1374000,1361000,124530
2015-02-17,1374000,1377000,1364000,1377000,1374000,114900
2015-02-23,1378000,1390000,1366000,1367000,1377000,306036
2015-02-24,1385000,1389000,1364000,1367000,1367000,217265
2015-02-25,1380000,1385000,1373000,1379000,1367000,167485
2015-02-26,1379000,1380000,1368000,1375000,1379000,163583
2015-02-27,1375000,1376000,1357000,1357000,1375000,260188
2015-03-02,1375000,1423000,1367000,1423000,1357000,436112
2015-03-03,1435000,1437000,1406000,1418000,1423000,274976
2015-03-04,1411000,1440000,1410000,1437000,1418000,232062
2015-03-05,1439000,1443000,1417000,1422000,1437000,192312
2015-03-06,1414000,1449000,1406000,1442000,1422000,234670
2015-03-09,1440000,1440000,1420000,1420000,1442000,156292
2015-03-10,1434000,1443000,1420000,1421000,1420000,208397
2015-03-11,1419000,1479000,1418000,1474000,1421000,422173
2015-03-12,1460000,1473000,1447000,1447000,1474000,383064
2015-03-13,1461000,1479000,1455000,1457000,1447000,188262
2015-03-16,1458000,1487000,1455000,1470000,1457000,179491
2015-03-17,1470000,1500000,1460000,1497000,1470000,273223
2015-03-18,1496000,1506000,1486000,1503000,1497000,249287
2015-03-19,1510000,1510000,1470000,1470000,1503000,264516
2015-03-20,1475000,1480000,1460000,1464000,1470000,254099
2015-03-23,1462000,1474000,1458000,1467000,1464000,162458
2015-03-24,1455000,1478000,1455000,1476000,1467000,182263
2015-03-25,1487000,1488000,1472000,1485000,1476000,187381
2015-03-26,1450000,1456000,1421000,1421000,1485000,420119
2015-03-27,1415000,1448000,1415000,1421000,1421000,321316
2015-03-30,1425000,1434000,1412000,1428000,1421000,179110
2015-03-31,1449000,1452000,1430000,1441000,1428000,196853
2015-04-01,1437000,1437000,1420000,1423000,1441000,145321
2015-04-02,1434000,1440000,1423000,1434000,1423000,138068
2015-04-03,1434000,1440000,1420000,1434000,1434000,125403
2015-04-06,1443000,1490000,1435000,1470000,1434000,211652
2015-04-07,1478000,1485000,1462000,1462000,1470000,190521
2015-04-08,1470000,1485000,1460000,1479000,1462000,155468
2015-04-09,1470000,1489000,1470000,1483000,1479000,182151
2015-04-10,1480000,1494000,1478000,1490000,1483000,199202
2015-04-13,1479000,1491000,1468000,1479000,1490000,205866
2015-04-14,1485000,1485000,1465000,1474000,1479000,188595
2015-04-15,1460000,1470000,1427000,1446000,1474000,271021
2015-04-16,1462000,1477000,1447000,1477000,1446000,215247
2015-04-17,1477000,1478000,1447000,1450000,1477000,203446
2015-04-20,1446000,1448000,1423000,1430000,1450000,247898
2015-04-21,1421000,1445000,1420000,1444000,1430000,237053
2015-04-22,1444000,1473000,1436000,1461000,1444000,253111
2015-04-23,1470000,1470000,1440000,1451000,1461000,184903
2015-04-24,1449000,1455000,1400000,1410000,1451000,381798
2015-04-27,1410000,1411000,1375000,1395000,1410000,330343
2015-04-28,1390000,1400000,1359000,1366000,1395000,313946
2015-04-29,1367000,1394000,1364000,1385000,1366000,217913
2015-04-30,1385000,1418000,1379000,1410000,1385000,367057
2015-05-04,1407000,1423000,1397000,1400000,1410000,165674
2015-05-06,1390000,1391000,1356000,1362000,1400000,265410
2015-05-07,1362000,1375000,1354000,1370000,1362000,205148
2015-05-08,1366000,1370000,1338000,1338000,1370000,189762
2015-05-11,1360000,1360000,1336000,1336000,1338000,192809
2015-05-12,1345000,1353000,1324000,1331000,1336000,212664
2015-05-13,1349000,1349000,1326000,1333000,1331000,197545
2015-05-14,1341000,1343000,1328000,1340000,1333000,169770
2015-05-15,1355000,1356000,1321000,1326000,1340000,178447
2015-05-18,1335000,1335000,1309000,1320000,1326000,192537
2015-05-19,1321000,1355000,1307000,1338000,1320000,173618
2015-05-20,1349000,1370000,1341000,1366000,1338000,205829
2015-05-21,1371000,1372000,1344000,1352000,1366000,144212
2015-05-22,1353000,1353000,1335000,1350000,1352000,163916
2015-05-26,1366000,1369000,1336000,1362000,1350000,200683
2015-05-27,1360000,1366000,1313000,1314000,1362000,345309
2015-05-28,1317000,1321000,1301000,1309000,1314000,300963
2015-05-29,1320000,1321000,1297000,1307000,1309000,347615
2015-06-01,1300000,1301000,1288000,1291000,1307000,218439
2015-06-02,1300000,1303000,1288000,1303000,1291000,175151
2015-06-03,1303000,1316000,1265000,1273000,1303000,235388
2015-06-04,1315000,1341000,1305000,1337000,1273000,388239
2015-06-05,1325000,1355000,1320000,1341000,1337000,196563
2015-06-08,1345000,1347000,1313000,1314000,1341000,202379
2015-06-09,1300000,1310000,1268000,1282000,1314000,274705
2015-06-10,1282000,1294000,1262000,1262000,1282000,250034
2015-06-11,1263000,1274000,1253000,1257000,1262000,306281
2015-06-12,1278000,1287000,1264000,1277000,1257000,234830
2015-06-15,1255000,1274000,1255000,1270000,1277000,161356
2015-06-16,1270000,1274000,1245000,1255000,1270000,255352
2015-06-17,1250000,1266000,1240000,1254000,1255000,189046
2015-06-18,1259000,1279000,1251000,1265000,1254000,164952
2015-06-19,1266000,1278000,1260000,1266000,1265000,141895
2015-06-22,1291000,1296000,1276000,1281000,1266000,127418
2015-06-23,1309000,1328000,1291000,1321000,1281000,203180
2015-06-24,1300000,1311000,1291000,1302000,1321000,203960
2015-06-25,1290000,1303000,1269000,1269000,1302000,213916
2015-06-26,1252000,1290000,1252000,1278000,1269000,206950
2015-06-29,1269000,1285000,1256000,1281000,1278000,230399
2015-06-30,1276000,1285000,1266000,1268000,1281000,197407
2015-07-01,1268000,1302000,1259000,1295000,1268000,166498
2015-07-02,1286000,1304000,1285000,1299000,1295000,164460
2015-07-03,1287000,1294000,1267000,1268000,1299000,142604
2015-07-06,1253000,1260000,1223000,1230000,1268000,201999
2015-07-07,1220000,1259000,1220000,1240000,1230000,249565
2015-07-08,1240000,1251000,1232000,1239000,1240000,235619
2015-07-09,1230000,1265000,1226000,1265000,1239000,280610
2015-07-10,1257000,1266000,1248000,1259000,1265000,191468
2015-07-13,1250000,1272000,1245000,1266000,1259000,153441
2015-07-14,1265000,1270000,1221000,1225000,1266000,399794
2015-07-15,1225000,1238000,1224000,1235000,1225000,167413
2015-07-16,1223000,1287000,1223000,1282000,1235000,223469
2015-07-17,1300000,1311000,1278000,1305000,1282000,297233
2015-07-20,1291000,1304000,1273000,1275000,1305000,128928
2015-07-21,1275000,1277000,1247000,1263000,1275000,194055
2015-07-22,1244000,1260000,1235000,1253000,1263000,268323
2015-07-23,1244000,1253000,1234000,1234000,1253000,208965
2015-07-24,1227000,1238000,1224000,1229000,1234000,196584
2015-07-27,1229000,1247000,1228000,1230000,1229000,243040
2015-07-28,1224000,1251000,1219000,1230000,1230000,267627
2015-07-29,1250000,1275000,1231000,1263000,1230000,274689
2015-07-30,1258000,1260000,1215000,1215000,1263000,308392
2015-07-31,1220000,1222000,1175000,1185000,1215000,391589
2015-08-03,1184000,1184000,1166000,1175000,1185000,196891
2015-08-04,1175000,1187000,1170000,1182000,1175000,256887
2015-08-05,1182000,1182000,1158000,1159000,1182000,256050
2015-08-06,1155000,1156000,1115000,1115000,1159000,403981
2015-08-07,1120000,1137000,1115000,1136000,1115000,275742
2015-08-10,1140000,1142000,1130000,1141000,1136000,114450
2015-08-11,1151000,1179000,1148000,1157000,1141000,233286
2015-08-12,1150000,1164000,1140000,1154000,1157000,223080
2015-08-13,1153000,1153000,1138000,1140000,1154000,150411
2015-08-17,1140000,1141000,1104000,1104000,1140000,227217
2015-08-18,1118000,1141000,1117000,1131000,1104000,231672
2015-08-19,1169000,1176000,1141000,1154000,1131000,401415
2015-08-20,1163000,1171000,1130000,1139000,1154000,216119
2015-08-21,1099000,1128000,1096000,1101000,1139000,408851
2015-08-24,1088000,1115000,1033000,1079000,1101000,448592
2015-08-25,1079000,1107000,1067000,1079000,1079000,392519
2015-08-26,1068000,1074000,1050000,1067000,1079000,558952
2015-08-27,1082000,1086000,1063000,1067000,1067000,495388
2015-08-28,1086000,1086000,1073000,1081000,1067000,462223
2015-08-31,1071000,1089000,1052000,1089000,1081000,408309
2015-09-01,1089000,1098000,1081000,1085000,1089000,240372
2015-09-02,1069000,1095000,1065000,1090000,1085000,312683
2015-09-03,1102000,1123000,1093000,1122000,1090000,305142
2015-09-04,1144000,1144000,1118000,1129000,1122000,251734
2015-09-07,1129000,1129000,1105000,1112000,1129000,191805
2015-09-08,1113000,1136000,1106000,1131000,1112000,182330
2015-09-09,1146000,1147000,1136000,1147000,1131000,259376
2015-09-10,1130000,1139000,1118000,1134000,1147000,362568
2015-09-11,1126000,1133000,1115000,1115000,1134000,204167
2015-09-14,1120000,1124000,1110000,1124000,1115000,167073
2015-09-15,1114000,1128000,1113000,1123000,1124000,232956
2015-09-16,1121000,1157000,1121000,1152000,1123000,343763
2015-09-17,1153000,1157000,1144000,1157000,1152000,273960
2015-09-18,1145000,1192000,1135000,1190000,1157000,436270
2015-09-21,1163000,1173000,1150000,1150000,1190000,205359
2015-09-22,1143000,1150000,1130000,1145000,1150000,250675
2015-09-23,1144000,1144000,1125000,1131000,1145000,197649
2015-09-24,1126000,1135000,1125000,1126000,1131000,132721
2015-09-25,1120000,1125000,1109000,1112000,1126000,209160
2015-09-30,1100000,1134000,1090000,1134000,1112000,458936
2015-10-01,1140000,1145000,1121000,1134000,1134000,241041
2015-10-02,1112000,1133000,1112000,1119000,1134000,274302
2015-10-05,1119000,1131000,1115000,1115000,1119000,241935
2015-10-06,1130000,1155000,1127000,1151000,1115000,382987
2015-10-07,1198000,1252000,1186000,1251000,1151000,799502
2015-10-08,1250000,1279000,1250000,1270000,1251000,570677
2015-10-12,1260000,1263000,1247000,1260000,1270000,378974
2015-10-13,1260000,1272000,1248000,1252000,1260000,198000
2015-10-14,1248000,1260000,1237000,1254000,1252000,175051
2015-10-15,1244000,1282000,1243000,1269000,1254000,248503
2015-10-16,1265000,1269000,1259000,1265000,1269000,143968
2015-10-19,1257000,1265000,1249000,1256000,1265000,117070
2015-10-20,1260000,1273000,1256000,1266000,1256000,150347
2015-10-21,1265000,1282000,1259000,1270000,1266000,139567
2015-10-22,1280000,1295000,1269000,1280000,1270000,230673
2015-10-23,1300000,1300000,1278000,1289000,1280000,263071
2015-10-26,1298000,1298000,1272000,1292000,1289000,152165
2015-10-27,1282000,1299000,1281000,1298000,1292000,132241
2015-10-28,1294000,1308000,1291000,1308000,1298000,271303
2015-10-29,1330000,1392000,1324000,1325000,1308000,630471
2015-10-30,1345000,1390000,1341000,1372000,1325000,509385
2015-11-02,1385000,1393000,1374000,1383000,1372000,386546
2015-11-03,1381000,1381000,1350000,1352000,1383000,301840
2015-11-04,1352000,1361000,1326000,1330000,1352000,281070
2015-11-05,1330000,1354000,1330000,1342000,1330000,173042
2015-11-06,1343000,1348000,1330000,1338000,1342000,164322
2015-11-09,1338000,1344000,1321000,1344000,1338000,185661
2015-11-10,1336000,1341000,1314000,1321000,1344000,197551
2015-11-11,1321000,1345000,1321000,1333000,1321000,140449
2015-11-12,1333000,1334000,1317000,1317000,1333000,157417
2015-11-13,1317000,1317000,1300000,1300000,1317000,177677
2015-11-16,1291000,1291000,1263000,1263000,1300000,275705
2015-11-17,1275000,1290000,1270000,1270000,1263000,186184
2015-11-18,1272000,1290000,1272000,1281000,1270000,167735
2015-11-19,1290000,1290000,1271000,1289000,1281000,192850
2015-11-20,1289000,1296000,1278000,1285000,1289000,168720
2015-11-23,1285000,1302000,1281000,1282000,1285000,198820
2015-11-24,1282000,1305000,1282000,1299000,1282000,159560
2015-11-25,1300000,1310000,1299000,1299000,1299000,142627
2015-11-26,1299000,1340000,1299000,1335000,1299000,185800
2015-11-27,1345000,1349000,1327000,1327000,1335000,169854
2015-11-30,1325000,1325000,1284000,1284000,1327000,534006
2015-12-01,1294000,1322000,1288000,1321000,1284000,252113
2015-12-02,1321000,1322000,1294000,1300000,1321000,229628
2015-12-03,1295000,1297000,1286000,1290000,1300000,166695
2015-12-04,1275000,1280000,1267000,1269000,1290000,192711
2015-12-07,1269000,1275000,1262000,1262000,1269000,196107
2015-12-08,1262000,1272000,1262000,1262000,1262000,138322
2015-12-09,1262000,1275000,1262000,1263000,1262000,181812
2015-12-10,1263000,1293000,1263000,1283000,1263000,303867
2015-12-11,1283000,1295000,1272000,1284000,1283000,206729
2015-12-14,1273000,1273000,1255000,1261000,1284000,222801
2015-12-15,1261000,1280000,1260000,1277000,1261000,175494
2015-12-16,1278000,1310000,1278000,1299000,1277000,207962
2015-12-17,1301000,1308000,1275000,1290000,1299000,174677
2015-12-18,1265000,1288000,1264000,1278000,1290000,168369
2015-12-21,1278000,1285000,1261000,1280000,1278000,160466
2015-12-22,1280000,1292000,1267000,1292000,1280000,206192
2015-12-23,1292000,1299000,1282000,1295000,1292000,207148
2015-12-24,1295000,1300000,1285000,1285000,1295000,156151
2015-12-28,1285000,1289000,1266000,1266000,1285000,227230
2015-12-29,1265000,1266000,1241000,1254000,1266000,232944
2015-12-30,1260000,1272000,1254000,1260000,1254000,203958
2016-01-04,1260000,1260000,1205000,1205000,1260000,306939
2016-01-05,1202000,1218000,1186000,1208000,1205000,216002
2016-01-06,1208000,1208000,1168000,1175000,1208000,366752
2016-01-07,1166000,1183000,1151000,1163000,1175000,282388
2016-01-08,1163000,1186000,1163000,1171000,1163000,257763
2016-01-11,1156000,1166000,1146000,1152000,1171000,241277
2016-01-12,1148000,1166000,1144000,1146000,1152000,206283
2016-01-13,1153000,1159000,1148000,1148000,1146000,143316
2016-01-14,1131000,1142000,1131000,1138000,1148000,209022
2016-01-15,1140000,1152000,1124000,1132000,1138000,209464
2016-01-18,1088000,1133000,1088000,1126000,1132000,320214
2016-01-19,1128000,1171000,1128000,1171000,1126000,207242
2016-01-20,1160000,1160000,1132000,1138000,1171000,167052
2016-01-21,1133000,1155000,1125000,1131000,1138000,190352
2016-01-22,1145000,1168000,1145000,1168000,1131000,147528
2016-01-25,1172000,1176000,1156000,1162000,1168000,159913
2016-01-26,1155000,1157000,1136000,1137000,1162000,152399
2016-01-27,1126000,1175000,1126000,1175000,1137000,276237
2016-01-28,1164000,1168000,1139000,1145000,1175000,315912
2016-01-29,1140000,1150000,1116000,1150000,1145000,436983
2016-02-01,1152000,1163000,1151000,1163000,1150000,259979
2016-02-02,1161000,1166000,1147000,1156000,1163000,166348
2016-02-03,1150000,1152000,1137000,1146000,1156000,174507
2016-02-04,1150000,1161000,1148000,1156000,1146000,247959
2016-02-05,1156000,1169000,1156000,1164000,1156000,188094
2016-02-11,1118000,1137000,1118000,1130000,1164000,305262
2016-02-12,1130000,1151000,1122000,1130000,1130000,256232
2016-02-15,1154000,1160000,1144000,1154000,1130000,183146
2016-02-16,1158000,1179000,1157000,1168000,1154000,180401
2016-02-17,1179000,1201000,1169000,1185000,1168000,246062
2016-02-18,1203000,1203000,1178000,1187000,1185000,222481
2016-02-19,1187000,1195000,1174000,1190000,1187000,176852
2016-02-22,1190000,1192000,1166000,1175000,1190000,174899
2016-02-23,1179000,1189000,1173000,1181000,1175000,147674
2016-02-24,1178000,1179000,1161000,1172000,1181000,140484
2016-02-25,1172000,1187000,1172000,1179000,1172000,133635
2016-02-26,1180000,1187000,1172000,1172000,1179000,177344
2016-02-29,1179000,1194000,1176000,1178000,1172000,288680
2016-03-02,1200000,1207000,1196000,1197000,1178000,236372
2016-03-03,1213000,1220000,1202000,1220000,1197000,218991
2016-03-04,1220000,1228000,1202000,1215000,1220000,201490
2016-03-07,1220000,1231000,1215000,1223000,1215000,131376
2016-03-08,1223000,1224000,1186000,1192000,1223000,216202
2016-03-09,1188000,1199000,1177000,1194000,1192000,183380
2016-03-10,1208000,1236000,1201000,1225000,1194000,283540
2016-03-11,1225000,1253000,1216000,1249000,1225000,267225
2016-03-14,1267000,1273000,1249000,1255000,1249000,217154
2016-03-15,1255000,1264000,1246000,1253000,1255000,172808
2016-03-16,1256000,1263000,1253000,1256000,1253000,146856
2016-03-17,1265000,1296000,1257000,1263000,1256000,246869
2016-03-18,1278000,1278000,1263000,1273000,1263000,225314
2016-03-21,1274000,1279000,1258000,1267000,1273000,181170
2016-03-22,1267000,1279000,1262000,1269000,1267000,202872
2016-03-23,1269000,1279000,1262000,1279000,1269000,197418
2016-03-24,1279000,1290000,1266000,1282000,1279000,218795
2016-03-25,1283000,1290000,1278000,1288000,1282000,143446
2016-03-28,1288000,1300000,1288000,1294000,1288000,121218
2016-03-29,1294000,1300000,1285000,1290000,1294000,172454
2016-03-30,1310000,1321000,1302000,1308000,1290000,267605
2016-03-31,1306000,1314000,1298000,1312000,1308000,382615
2016-04-01,1299000,1309000,1271000,1279000,1312000,271156
2016-04-04,1279000,1305000,1279000,1305000,1279000,188046
2016-04-05,1299000,1299000,1260000,1260000,1305000,236319
2016-04-06,1269000,1291000,1268000,1285000,1260000,184234
2016-04-07,1300000,1300000,1258000,1269000,1285000,258795
2016-04-08,1269000,1269000,1240000,1246000,1269000,251868
2016-04-11,1246000,1271000,1246000,1266000,1246000,120693
2016-04-12,1270000,1281000,1266000,1275000,1266000,134054
2016-04-14,1300000,1302000,1289000,1300000,1275000,335327
2016-04-15,1309000,1310000,1290000,1300000,1300000,136599
2016-04-18,1295000,1305000,1292000,1299000,1300000,128474
2016-04-19,1294000,1296000,1283000,1288000,1299000,144766
2016-04-20,1282000,1300000,1282000,1299000,1288000,171972
2016-04-21,1300000,1301000,1288000,1294000,1299000,145089
2016-04-22,1294000,1294000,1277000,1280000,1294000,114830
2016-04-25,1285000,1285000,1271000,1281000,1280000,91957
2016-04-26,1285000,1305000,1283000,1296000,1281000,166901
2016-04-27,1294000,1300000,1286000,1300000,1296000,165946
2016-04-28,1300000,1300000,1261000,1265000,1300000,293069
2016-04-29,1260000,1267000,1242000,1245000,1265000,325078
2016-05-02,1247000,1262000,1245000,1250000,1245000,140552
2016-05-03,1267000,1270000,1256000,1261000,1250000,158066
2016-05-04,1272000,1290000,1262000,1290000,1261000,294055
2016-05-09,1290000,1300000,1285000,1299000,1290000,312894
2016-05-10,1299000,1300000,1288000,1296000,1299000,171191
2016-05-11,1296000,1299000,1287000,1292000,1296000,176688
2016-05-12,1292000,1292000,1275000,1281000,1292000,152302
2016-05-13,1281000,1281000,1251000,1253000,1281000,245698
2016-05-16,1253000,1263000,1247000,1248000,1253000,234403
2016-05-17,1249000,1265000,1249000,1264000,1248000,183671
2016-05-18,1264000,1271000,1255000,1268000,1264000,183392
2016-05-19,1268000,1277000,1266000,1270000,1268000,200249
2016-05-20,1270000,1280000,1269000,1269000,1270000,159211
2016-05-23,1269000,1286000,1269000,1286000,1269000,162251
2016-05-24,1286000,1289000,1268000,1271000,1286000,208692
2016-05-25,1283000,1298000,1274000,1295000,1271000,237255
2016-05-26,1299000,1303000,1295000,1296000,1295000,253073
2016-05-27,1300000,1301000,1273000,1282000,1296000,274891
2016-05-30,1297000,1297000,1274000,1280000,1282000,206307
2016-05-31,1280000,1300000,1268000,1292000,1280000,1250554
2016-06-01,1298000,1341000,1295000,1333000,1292000,470080
2016-06-02,1350000,1372000,1346000,1365000,1333000,476139
2016-06-03,1370000,1379000,1364000,1377000,1365000,341324
2016-06-07,1386000,1402000,1380000,1398000,1377000,462843
2016-06-08,1419000,1419000,1389000,1406000,1398000,376162
2016-06-09,1408000,1430000,1406000,1430000,1406000,515375
2016-06-10,1424000,1425000,1404000,1406000,1430000,289681
2016-06-13,1396000,1396000,1362000,1371000,1406000,304966
2016-06-14,1371000,1386000,1369000,1380000,1371000,245461
2016-06-15,1385000,1416000,1383000,1413000,1380000,306689
2016-06-16,1413000,1417000,1395000,1409000,1413000,292431
2016-06-17,1410000,1435000,1410000,1426000,1409000,328394
2016-06-20,1427000,1448000,1426000,1431000,1426000,270316
2016-06-21,1432000,1449000,1426000,1448000,1431000,200411
2016-06-22,1446000,1450000,1431000,1445000,1448000,178965
2016-06-23,1444000,1445000,1427000,1430000,1445000,225126
2016-06-24,1445000,1445000,1360000,1400000,1430000,411052
2016-06-27,1400000,1405000,1385000,1398000,1400000,236780
2016-06-28,1390000,1404000,1379000,1399000,1398000,214379
2016-06-29,1408000,1412000,1391000,1396000,1399000,210541
2016-06-30,1408000,1445000,1397000,1425000,1396000,273434
2016-07-01,1427000,1479000,1427000,1466000,1425000,287872
2016-07-04,1464000,1474000,1451000,1466000,1466000,159900
2016-07-05,1466000,1475000,1462000,1469000,1466000,157407
2016-07-06,1447000,1452000,1412000,1421000,1469000,334983
2016-07-07,1421000,1450000,1416000,1450000,1421000,229904
2016-07-08,1450000,1475000,1449000,1460000,1450000,269963
2016-07-11,1460000,1500000,1460000,1489000,1460000,281136
2016-07-12,1499000,1505000,1460000,1464000,1489000,220494
2016-07-13,1496000,1496000,1463000,1481000,1464000,200198
2016-07-14,1481000,1500000,1476000,1500000,1481000,248605
2016-07-15,1500000,1522000,1486000,1518000,1500000,232463
2016-07-18,1518000,1533000,1500000,1533000,1518000,231344
2016-07-19,1528000,1540000,1522000,1533000,1533000,202445
2016-07-20,1533000,1542000,1524000,1540000,1533000,155463
2016-07-21,1540000,1547000,1537000,1543000,1540000,170894
2016-07-22,1506000,1528000,1506000,1516000,1543000,171703
2016-07-25,1500000,1523000,1495000,1502000,1516000,154650
2016-07-26,1500000,1531000,1498000,1530000,1502000,144570
2016-07-27,1512000,1529000,1512000,1527000,1530000,126701
2016-07-28,1533000,1536000,1498000,1507000,1527000,190074
2016-07-29,1520000,1557000,1511000,1539000,1507000,299712
2016-08-01,1569000,1580000,1560000,1568000,1539000,230308
